Gene	JK_A2_1_ERCC_S26	JK_A2_2_ERCC_S27	JK_A2_3_ERCC_S28	JK_A2_4_ERCC_S29	JK_A2_5_ERCC_S30	JK_A2_6_ERCC_S31	JK_S1_2_ERCC_S22	JK_S1_3_ERCC_S23	JK_S2_2_ERCC_S24	JK_S2_3_ERCC_S25
BAALC-AS1	2.5976376218291404	2.1557572948632258	2.282089077341059	2.616683626251034	2.2313155360802446	2.559490243583437	1.396562575417543	1.40532646641302	1.8801696361386617	2.0857884721186326
INO80C	2.955395974983372	3.069514968052711	3.0852408108715923	2.9695531512364997	3.163257153634089	3.20553000508216	2.569456802855102	2.398409304172458	2.4989461849908667	2.56238187253736
EIF2S3B	4.530929535567601	3.4985985458509763	3.784087303226814	4.516759838496114	4.729805792299856	3.361973130734198	6.866062936434214	6.1194855311137655	4.017532529729595	4.132295154071613
PRPF38B	21.370116590826363	20.481455563093423	20.183555100054846	19.77035988306919	19.157489545110533	19.149769260220072	13.983094155812205	13.619113814073797	17.136636498296525	16.689710341283448
TFAM	25.080651640950787	24.433636862203848	23.775735415467143	20.84002248549475	19.357869654500306	21.25770592692889	12.844064499578732	10.30487663750838	17.981756045004644	19.54695595822002
TNFRSF10B	15.261203514042526	15.482768876963847	15.182299603865184	16.70723027996526	15.471652749907046	16.02052795681027	16.32687578398318	16.142276083336156	17.147280494302528	16.675076625330224
SLC16A7	5.689825672840788	5.429506301515623	5.232647395097377	5.108178377657321	4.353057409164347	5.008596364838766	4.527635916000587	3.7300426809452136	5.857919886417682	6.150534343315501
SLC25A33	11.88291225616699	11.670215964182091	11.634916714534345	10.883949119794858	10.886729484992877	11.223684167105656	5.393200081025101	5.025040917750149	7.3968035164797845	7.3631347128015205
AC005838.2	0.7980456719320931	1.090331646097001	0.5837773506987478	0.976646013785103	0.8424319018064779	1.7428525272891269	0.7306245465531727	2.1387911466842735	1.696678761569557	1.5653423197628888
URB2	21.212074943772674	21.69090320160353	21.297627752642544	21.657541663907818	21.366218591511846	21.93215775150627	7.188214141862228	7.232692092762034	13.680152638365426	13.803861839721083
ENC1	2.0646313422801232	1.878381480058056	1.9661557064206365	2.162077763427251	2.1971673425263787	2.201934724014153	0.9537734300234277	0.7697458448268965	1.1812703745615365	1.1597859900196499
DCAF11	18.499037150316052	17.59786847825769	17.933887070988366	17.29972749116068	18.447391852567563	17.789660022548997	20.529378450204742	21.371181455549745	18.408230726419205	18.212900616067174
TNPO2	37.716730240686836	39.91164970312994	40.136721606505816	40.716933857557365	39.69983980290338	39.46741163176818	32.43657267121109	34.14306870814649	31.162922714938667	31.846961107794133
TARDBP	26.845001304270294	26.1431851628542	25.87266345097884	24.791785670777838	23.34302558308902	23.444105742395784	17.05468567681604	14.96196627628778	20.404678863152693	20.897079877904318
MT-ND1	787.5929887146234	790.8753669878546	758.8322100568088	769.1140353863087	766.2000759890998	735.2440645723327	583.3403949137062	601.9644647997904	704.1608674807651	629.3012011124948
MPC1	22.554467570537792	22.748865066687205	21.998856072400994	21.24906634638055	21.171402069182683	23.15869242991485	16.580437136991907	17.229574555149295	16.62550291643045	16.73021715371646
AC005332.4	1.6288019894060866	1.7473732576341665	1.7628911348008525	2.132820753982013	1.6815550000086037	1.406271720187405	3.9275168891521672	2.8038520761904415	1.5888828655726575	1.5785723478614442
NOP16	40.25184647255706	38.552755874031895	40.80508145039172	36.78295152445736	37.07602843984568	37.41317213530218	8.943805190673084	8.735316137887969	21.41695803471459	21.300782697412696
SLC15A4	10.859576382975218	11.758744529302579	11.698104459405448	12.203526543796295	10.87836892904098	11.578907581241834	12.025205376078627	11.932513541223479	11.805777659110714	11.251542863647037
RNF14	14.695281850174972	14.237694293216633	14.179096898020697	13.792415580772943	13.715438232333348	13.56147449356924	12.671644832618204	11.385775727521532	11.88254436953815	12.290660072899398
HCG18	7.332721612416417	7.776433748642425	7.2270945155734925	8.480681200874331	7.349687983284807	7.9539401925144935	4.09544868468009	4.316977656876661	6.712343580414	6.72127471077597
TMEM123	82.91410755587351	82.45154406345853	79.85720832513731	72.87200781255758	72.21069550124747	73.95598506717151	113.65366058087044	93.71963354880927	103.313797035039	107.07537911813132
MYT1	0.9186508879435552	0.9931730397221316	0.8741857986566315	1.142572370677301	1.252235958242731	1.072001158045847	2.0782237521645324	2.1268352001691815	1.4226860174295939	1.416115849825015
PCGF2	14.548518077631707	15.012891094413996	15.272374290443771	16.758872416984723	16.974129300405025	15.940276261266847	22.061504855234737	24.402644224970466	18.267833249975556	17.392482121857846
ABCG1	7.3528138930215325	7.807872761813185	8.265010535429433	7.639690483803456	7.776176761525647	7.70819009791931	39.82324282050937	41.98458561181229	29.871799514125776	29.54318071256323
Z84485.1	0.84139848559581	1.1623354395772425	0.9177644415009502	1.1169396256230342	1.0041548553138393	0.975792201359438	4.3936473409254475	6.143771756807578	2.556371777594357	2.3878435478993416
BCAT2	18.427149442303264	20.08793357030619	20.188828580378267	21.18691406280108	22.16291543444576	21.443143915326118	14.710977218283686	17.37730246573213	20.172480956654393	20.384511662628928
BMS1	21.83038138101463	20.673556197542855	21.27003574029468	21.58678456323029	21.797484374102638	21.393599780791345	10.09435481314548	10.236435026647543	15.911407572089663	15.767076724006756
DNAJC27	2.1114524956599343	1.9447932093670834	1.9738949087820732	2.1038465341567663	1.8594941839183114	1.8630616523936574	2.20601783949823	2.0165986740133457	1.7925109132958597	2.066876117172128
GPANK1	15.859141380489014	15.930063686712007	16.412002497845084	15.407788508919797	15.955646647198012	15.367816312238993	14.940221251891726	15.176843726058026	15.109314791536551	14.741249766985472
AL078644.1	1.345640840438689	1.149052964803023	1.1812175755627856	1.1321690990919726	0.8878022369436619	0.9880266780482151	1.9505991329298575	2.253978701791605	1.5954958935258732	1.3553848177015353
FRAT1	3.4171276114443065	3.510403211915017	3.3163409134704147	3.27007947796161	3.281343919985346	3.4573031817001962	6.027353261454815	6.0932131488836	5.114905445558781	5.070387936083745
AC125616.1	1.3686853840979014	1.2736405768851842	1.188044356302527	1.3510403341469004	1.5329773583364597	1.1516412176976096	1.5375412688905996	1.178180932157986	1.6673223415005864	1.6214074186799012
ACAD10	5.671878696645528	5.2677693098010625	5.304888463280375	5.798760737092403	5.506162122144032	5.63439499221056	6.163317277379891	6.116987773983596	6.483882108202419	7.11902518607826
RUFY2	3.7291658039216036	3.549038094721195	3.3336643216145934	3.6232520395075363	3.351483024723439	3.5250186216738473	3.7726755424713656	3.6520262644044164	3.95165024073995	3.9709235293702863
ZNF71	5.7961628911935374	5.481953336683084	5.656047532507804	5.596754727808446	5.777780320648903	5.580578096520842	4.906948755452452	5.402240478781883	5.518413769206761	5.208319675700938
ARHGEF26	3.0816046045219463	3.2892570595046564	2.962186721816408	3.4066547795981252	3.2720598622339296	3.3903415120555813	3.5486186698167366	2.8927347013578237	2.992327071222934	3.086050988570286
FTLP3	6.969159173621859	4.998855212167862	5.222264319233704	6.3766383556295825	7.9027850637030514	4.510222792178139	6.579772194811241	8.266296132858455	6.660403442670703	5.994389313375371
IMP4	40.37805374550244	41.00026864307188	41.31746548250523	38.21806036637695	39.93025885134449	40.06200250767048	19.885048577466875	18.835197109593278	27.1128648986928	26.772289724471786
C2CD3	17.01753101227237	16.515959245140966	16.552874769109323	18.632689757577825	17.764253563576638	17.674996511642586	13.001277172340256	13.782456802517983	14.97946981539793	14.411959834411261
SBNO2	12.446043232712581	14.234408339581131	14.307435685089915	15.05072025055357	14.809323070406908	15.56403052287711	15.036107221864613	17.41863959381554	13.282155111208262	13.717342361260595
BTF3P7	1.6965903889882725	0.9014329071122373	1.3272560872956165	1.6653515660264935	2.086335256817605	1.17117916439511	2.68943694082995	2.1129510726357914	1.5260480790535769	1.5389874202719762
SMURF1	7.88922909833882	8.281178305114755	8.009370303047623	8.546695318342229	8.573721459775468	8.162419919868642	8.329866968700435	8.952110355158235	7.298123294492702	7.2864974508392315
PSMC5	67.57173844698002	65.96544788762624	66.40884993006763	65.419680569215	68.09875729213474	67.26113039717129	35.24274579457443	36.262734532412466	52.52401245260918	51.26429839866852
FCF1P1	0.6444336328673104	0.9354875403306382	0.25927484437338433	1.3893901314760273	0.6723041808308922	0.8341147580630672	1.352060602786665	1.014224625417962	1.1593095350506255	1.2917945446616161
MTOR	17.96134759019344	18.30661730556941	18.06012731429495	19.39195557327665	19.00452617837296	18.813068617207872	16.70909546394752	18.400798768635983	22.235361802951804	22.138205596284134
PPME1	18.789918700194924	18.015955194813184	19.381969506001813	19.17324117808521	19.41963944101694	18.755194783735767	24.67438912532125	26.062330502254827	25.62974645836829	26.141044592552817
MIB2	6.54152487160965	7.7573139479347475	7.625394049920659	8.606491780266937	8.154736346402697	8.40638411419277	10.643314734022587	11.989730204475649	6.848391782335718	7.269255324075194
ITPR3	13.067279364814143	15.010312669219054	14.292732664309705	16.11503029356886	14.823760779139313	16.229212813732637	13.41464666857025	14.983591750957526	14.147254228308235	14.503636635735528
SYK	20.2329076048617	19.753277618812067	20.767966993194733	20.121464484885962	20.828231894514193	20.383618387764063	33.89800179925627	33.99608170475102	40.253553226641024	40.15289995965253
ECSIT	22.31400363459473	25.230582426580614	25.696801453079992	24.0139583841845	25.659263486397943	23.944107360966694	18.726449810223357	21.646224281411413	23.462204211292853	21.69239411430976
ADA2	9.495019297535693	9.217177348727423	9.956131698319902	10.512428193902561	10.658274809110926	10.67391086589013	14.917574912213153	15.084974581723367	14.810628526078949	15.052543911026886
AC096887.2	1.4924755286995002	1.396862380624759	1.5413571531913643	1.1568352071178998	1.5181100693450535	1.3336800240981006	0.591742415067337	0.7289822447559017	0.8244974462200556	1.1512915601830216
SBF2	5.926969458504153	5.923497310837199	5.842628654335365	6.437120309902104	6.178050104945259	6.183875620814102	14.20647552011194	14.057591442480975	9.698048005145143	9.672528802975428
PEX19	17.332087100037565	17.284767124846816	16.97077354433439	18.73005469141609	17.636472140850714	17.05896887313957	18.79873157481686	17.84466649556011	17.61149624827412	17.15955024611569
H4C6	540.6016743711891	546.7789503036419	550.7419581862139	504.3011244313578	531.562844185888	515.8071643944141	362.81399890231654	370.03098065804755	512.0536144050064	489.59153814287464
VMA21	28.385767975223096	29.289758023795137	28.533445344654268	24.8343616796062	23.438430767283982	25.218480947012484	26.14612041966121	21.051151236208444	30.435408276755055	31.502190181817237
MACO1	17.073555564310915	16.799271000543524	15.96002826758293	16.46697374203997	16.838949534720776	16.933308660332465	17.243233799193998	16.691799230810844	16.454637082063652	16.78098937267554
KLHL26	5.063732431966939	6.1203437916321235	6.086351833266397	6.275009560559317	6.298804857172159	6.182548305381421	4.764172448295413	5.129256366966814	5.267884142448641	5.369402149027834
TOB1	6.5665174036713205	6.409230549700221	6.061085298736003	6.389410889391744	6.771733380483952	6.7419729270487405	10.849078061578549	10.394890516948843	8.337426015856014	7.36476113305054
MIR25	9.889236867369418	10.683267710575887	11.288502630461688	14.125353378125666	13.853266105268899	14.288385805620342	6.562226135625078	7.48621459488385	10.756943348350992	10.997164394572037
C5orf24	10.972003991129045	11.003354043365473	10.732820670186722	10.087933846647843	9.535656243633014	9.906014475507787	13.623998897491512	11.7267790861918	12.013838270983266	12.875573347195466
ST13P15	1.2880668174553138	0.993449093655763	1.0364552891267562	1.3284414952637025	1.1458824174752522	1.1702622520712838	2.0573428024968363	1.3142440102828257	0.8595986971443014	1.0903395195887404
TAF1	16.84546897696376	16.003113772309455	16.58215394274997	18.17293366054015	17.202625900492155	17.86750564761018	15.78156362873449	16.398549394907285	16.36692732454263	16.049814878790926
AC099811.5	4.689503810235662	3.779005492680187	3.8638362453390753	4.701599548809955	4.279662065266883	4.187072763551749	6.834179341130766	6.63992586225789	4.6475006482966625	4.355766593639122
ITGA6-AS1	0.7320390007305719	0.7292759593348339	0.9571935526112227	1.1804917252167084	1.1289453379066088	0.8590718256252726	0.7167355741827985	1.5735999849112743	2.633815959604405	1.8320306861630968
PPM1D	10.433129460024219	9.506152334500664	9.757431927666918	9.687074363791133	9.96260090755521	9.877206295160372	8.29831448506675	7.927500259556312	8.35613742615998	8.165403563759059
GABPB2	6.836533866763789	6.851907786640637	6.459254111583973	6.509986928110789	6.394272879757103	6.662613569707528	3.9491084953801425	3.8299466874725794	5.2238695632697345	5.239906543536929
ANKRD7	1.6108825707133454	1.247815729723667	1.2730654295725665	1.331130648088123	1.2108312184657521	1.0961279917590758	1.4243142478824253	1.1483685526743135	1.5265782882395451	1.3587307859490456
ARHGEF6	100.34513722488684	96.77266466466949	97.1094523998733	99.6554470529583	99.96550889785492	100.19902046020894	66.59126594175824	66.49472152975682	98.24777080034725	97.18687463927344
PPM1L	5.36470613372366	5.415044514629664	5.22966228652643	5.611903053868988	5.018223588560373	5.282484097584927	4.640229589650855	4.551165895598727	4.795093876453206	4.787246334314624
POLE2	19.738432181808253	18.01644165673701	17.111615246885076	18.237617612260163	16.699996051223064	18.285731834573653	12.579897791508161	10.554288812488918	17.52343750300138	17.430038569086367
SPIN1	40.627275280341784	41.054257537178685	40.31919347311398	39.82786646813659	37.4651349369588	39.29012360573662	36.69680169507105	29.624663661517207	33.57891384553473	35.70699317148634
SFXN3	10.170293293719956	10.791589302446306	10.65065784912169	11.548669665871204	11.518617893030445	10.534110129127457	16.135804590503316	16.641706317725408	11.164528776904987	11.822440898760895
WIPF2	10.188348862910855	10.484975847350787	10.789252686987792	10.767393572944641	10.793693880706138	10.68005345855231	11.09814005224115	11.238484622616987	10.508882906850353	10.416395311424003
ANKRD13B	8.914241683262574	9.61671115786305	9.43532198620903	9.871122889363528	9.530144373113885	9.600721955400859	6.839503296285294	7.750808413942992	7.097484831143828	7.532925387418976
PHAX	20.576688668983778	19.254190130831883	19.55178562244226	19.006660565274593	19.146418316929644	18.85058675971931	11.765437304105074	11.040852466405969	14.238041262923813	14.10607493522138
PLEKHB1	10.91783881089596	11.242637254568548	11.29053622848555	12.307322798824533	13.323199389470844	12.125762723245863	14.727892141493388	17.055468788841747	13.639404076522812	13.735402326107126
SLC30A9	14.588426479111432	14.502565482969613	13.864295365866338	13.357137471648171	12.553212525121895	13.018101019526904	11.391275089420562	10.295802215791369	14.410695707650863	14.40983440141233
C19orf48	66.126133621037	74.52352834663078	75.68888627621888	72.34138575223483	76.47482249393471	76.81427943947018	58.195063981873545	62.1297902213225	65.22283145681698	66.83042142064073
NT5DC2	49.54673837504589	55.988992462894835	54.12500120013624	55.790187871122924	60.76973783707518	57.61888716664748	37.828172154555894	44.36208868063551	53.84332997633881	52.10507252137655
MRPL49	31.201471896439813	31.234787878133353	32.52790758358962	31.03934526847645	32.36380075342084	31.246652094317803	25.077111193146	26.041098140377127	26.30435930545663	25.13400934858159
SNAPC3	14.75044624460645	13.846426615353897	13.9542417358195	13.459693034192195	13.143912117950912	13.999934824567912	34.29266060518243	31.477712045588554	26.01099993022846	26.652351358195023
ATG101	19.098595692270884	20.5581828669975	19.868916898191262	20.452428425494436	20.622677340495912	19.342443050276877	14.619683783328568	15.34209213919973	15.985621696913325	15.647925404232655
AIF1L	5.882049650180361	5.216037745059853	5.459588754419593	5.901275871061679	5.992500925414094	6.0757820722998215	6.940552117337545	7.08456820139039	7.085764192698651	6.512909697649261
SEMA6C	1.9580397039685589	2.281065276812657	2.3035463742366877	2.5483486905445316	2.6453874636045347	2.711770168100757	1.8559742575101672	2.432001040914484	2.0914444132542203	2.2632315410026718
AC004943.2	3.377062818890741	3.293339142258463	3.558208553896517	4.535733588003551	4.146817536475141	4.107689599633109	3.770844524808249	3.833160310209168	4.511538531383506	4.481471068802842
TOLLIP	12.810249865621458	13.225090720306307	13.417420153187537	13.797156293829447	14.496217038095484	14.540426799100096	11.466679923134222	12.306338416277583	11.127561103565066	10.663823869365656
PHKA1P1	1.481367167339912	1.0625585958231203	0.9833969187857651	1.4956366491298438	0.9675757712777301	0.7362775294361529	1.2431990405655164	1.1600186684260818	0.7328525754481662	1.0366126447104544
H2AC6	192.5067273746749	215.50391911586289	206.0594403384488	203.5789120205704	221.00144116102462	218.06064092798047	164.77306420387418	188.11226981895595	193.34618474542515	192.0982129285219
SEMA4F	3.679716043672342	3.6128116658616594	3.725518104851823	4.344547495972357	4.088186814346794	3.9105881151404263	4.46695228597863	4.508353163903964	4.494829129415419	4.320275162135396
WDR61	14.094255444212058	14.069918815494315	14.27323557619281	14.263078732767683	14.257678249952221	13.65448387266226	10.509262674853838	9.808440798758067	13.828955085687682	14.117027464148952
CORO1C	35.19825296174083	33.0521458153459	33.65109425714911	33.113275257298504	34.03264550524204	34.13275874674247	37.951575607715135	40.03685477209757	36.96228645486191	37.637485770140366
EXOC6B	10.502912015515705	9.67895335279357	9.481452931968043	9.727284817099266	9.474998019117518	9.557826038051736	9.56868845296182	9.048561266874263	10.430720805052049	10.143478363199414
RNU6ATAC24P	2.044286690929079	0.5818773262840896	0.8224774229844581	1.1466547643328802	0.865442773198414	2.399037616746132	1.1437431173202752	1.3601787523897981	1.532328112300711	1.2914465865351081
SUCLG1	38.82986476679737	40.01997302678652	39.559300074055585	38.644783001197546	41.35317429150544	38.92269629089099	33.1993310244255	32.68341483297413	34.4578485989888	35.55291384108516
ZBTB48	8.906720093631222	9.980461096481452	9.796719304570312	11.006950964689944	10.737403350707032	10.706702407217392	9.883432372495855	10.127417884641433	8.577706280813763	9.11355283474608
TMEM98	5.572353302265786	5.888714420836637	6.054510190532818	6.248085926916983	6.414318542060386	6.214894537232049	3.578264606907938	3.4223996510781713	5.836142988172338	5.468758387012659
MINDY1	6.7843539942574465	6.781752352346196	6.7729570534902255	7.4253222858057715	7.465480791168428	6.844087769630948	4.590502527583372	4.698282714386487	5.860053515731473	5.817698680557516
STIM2	8.52281922222324	7.891922921854234	7.583260989565667	7.692615144449449	7.519550588017818	7.799377583717222	9.047420817452002	8.60815195471192	6.742957234571231	7.210393664726215
MED13L	19.627013495460215	19.776235550402536	20.26177499763458	21.690958458299278	20.410416254455203	21.10566352484888	30.584281052227453	31.64642342273745	22.19945819993528	21.282864879979712
ZNF57	7.271666632257094	6.340777098008841	6.202473972781147	6.408050367233669	6.69461423066748	6.185448400701446	5.630164046549107	6.173484789289361	7.109022730793709	5.781141341899361
LBR	81.51941759919445	80.02477051426301	79.03777171595597	74.21653025829586	71.32945995554168	74.20564968235426	67.6029592022607	62.22826026375468	72.88004942305363	74.22586389472296
MGAT5	19.009694845753884	19.12925201981594	19.214255183673465	21.683758358854025	21.276012254114054	21.58005844670264	19.856613211494373	20.373673448426644	19.40035528546444	19.300697612395535
SPTSSA	3.8272779098113436	4.202107333014779	4.629911413757365	4.056043547952473	4.138185633357233	4.515888526594759	6.133870277476927	5.507768842755083	5.8127157317853415	5.4460861586430385
SLC10A3	5.257345342359257	6.426769099374667	6.32843283233414	6.115646838576655	6.765866487634326	6.470877791963801	4.537129973728857	5.581995812587471	4.633147563985584	4.55520742746463
UCP3	1.27262906648747	1.4006454217668405	1.2841050675053793	1.4956366491298436	1.5026744932722322	1.3637867874783285	0.6102977108230716	0.6265341471178303	0.9993444210656811	0.8599173075438998
TECR	30.89965072029961	35.17156394783064	32.81114659129099	33.947250247438724	35.90310220493849	35.263414157966544	37.33636768113289	44.16782319382878	35.764189284060265	35.528745215050286
PDP1	9.826226585185148	9.924626787522412	10.038452071717147	9.932423289201129	9.406221919676987	9.744167648991201	8.272978984793111	7.8338603807503295	8.022043570936376	7.96423215313369
TIPIN	31.28983079670745	29.239335645775505	28.55110429266361	28.554391103992618	28.329728278916836	27.62862255315168	10.878962854198711	8.860779853308541	20.686429516059597	20.574668875628433
RPS4X	528.1251797020668	503.88146638795706	523.4989712928482	522.9123743412109	553.681279693903	527.6235066170648	990.6119388833384	1018.3300740450962	689.5628054287383	669.3503249432763
CNOT9	52.68520140408486	52.02211782840868	52.62994274196883	51.996253470006444	52.98636159042325	51.49803554235101	38.48006948638789	39.32795536460765	51.32617250084107	51.32759017004315
IFI16	98.06758940097643	91.53810611192698	91.57614289153862	82.94975521712269	81.75530076449694	81.084920511869	67.41706462650676	57.61935050276744	80.23615121622925	82.56072975849298
POLR2J4	3.3640160736807627	3.7122300309769773	3.813067799595668	4.259133005176323	3.5799282887728245	3.7110950474982043	2.307393155986315	2.354155532982343	2.734914732081016	2.7444811831673546
ABHD8	6.138115951889771	5.970369118660258	6.017538050630658	7.22064003470393	7.413539972315644	7.370437340150226	9.754302834540937	11.683159731264967	7.8207265359441775	8.892621169018021
TBCK	5.098840297294376	4.787605655854849	4.725810013926212	4.6569796718744945	4.354546743786123	4.731087172919888	4.237854867875244	3.882094440019118	5.248911898309307	5.143112750363574
AC002116.2	3.147502059128753	2.7854096583241494	2.9931526746246218	3.1296720239567724	2.4400063967757997	3.288773093673112	2.8815923018022485	4.569185233533381	3.217174108251881	3.212007959572305
Z82243.1	1.4586612223859705	1.6607492399228776	1.877961134932801	1.9227073149292087	1.4467610237551258	2.0138669211586104	2.6115064835219814	2.478582358192826	2.274195211067863	1.8713268964104428
MAPK7	6.088213176162048	6.557383925854056	6.340043536870599	6.778619247123396	6.789679618039558	6.7790767863712365	8.754062972739234	9.12683197366682	8.57028780744759	8.118302932614935
LINC00528	2.7789522204817163	3.316700759819311	2.681619097855577	3.2966324474570303	3.3149549080546397	2.734197283791547	10.561752849004417	10.70486835414471	4.5203679312870975	4.656658364910245
RHEB	35.35162193716249	35.21466974347437	33.1041132858114	31.16206656551646	30.697476330027953	31.807837023133978	34.73365049648027	32.49563077345422	29.583818555225015	30.34229429372837
RN7SL49P	1.234804041500786	0.9489677200472066	1.1798963031068987	1.4934408738479836	1.2321980040265053	1.4064630323205705	1.9430199769912393	1.5641704548003486	2.499031753617938	1.3501183984169303
ZFPM1	3.5691281121315632	4.312340854973969	4.108601780685433	4.6094698265213285	4.4676457487670085	4.499754292737089	4.015049994182806	4.654571138481289	3.4883596164783857	3.7700415852112816
EMC8	28.624952819386507	28.46463376299392	28.794030941232347	27.19404631040094	28.270585575595632	29.17757182822845	16.944531012639708	18.457249941703886	21.75968272594672	22.019977833956858
NDN	19.94547029181001	20.763495588961064	20.243689457375865	19.441167559624727	20.36858680947639	19.950764650589857	13.366672580435011	14.62145498396903	18.537471990256975	17.527407997132894
ST7	2.697273747086487	2.444125630272977	2.457644248569461	2.7966767309628047	2.5620398462472145	2.622083907757855	1.0119700227411197	0.9549799609476494	1.6126709453706345	1.7348020124536272
KPNA5	2.318566651366011	2.1684312196550777	2.106651177537043	1.9901768967898872	1.8748923498545171	1.9949057432368584	2.6810278954902977	2.003368005831714	2.1258201841450335	2.0767838241465055
NCR3LG1	14.166097276865552	12.926015300351088	13.35007253311393	13.706614481413109	13.139584709812953	13.156810311272032	8.691971431536526	8.991216905196232	12.306540249497429	11.605177047896746
AAGAB	34.57076774746445	32.13367372565413	32.34368831477675	31.984007084867027	32.342193291509695	32.457567755977074	20.890566636399424	19.19403438385604	27.39696986992823	25.563448679093483
KIN	3.8185732528675245	3.6781783252514555	3.5178368079771576	3.8486628808755428	3.566452344673114	3.567603248321557	2.773711934869276	2.5473739588025914	3.1094695939234236	3.232599520033543
SEC63	15.12589341824488	14.418159994535793	13.627478763795756	14.071486907713334	12.898289133594627	13.960989925574506	16.00484390959332	14.76198306218477	15.834930960815763	15.830610657892073
TAPT1	13.643273652302064	13.58048395491971	13.499654318195468	12.71154688562454	12.389721073886104	13.147464045870523	22.53238452179318	20.357899738437887	16.252642698748883	16.74839641881348
DNAJC18	3.110304868352994	3.0670021674699606	3.326100633031523	3.4247096493041878	3.392441648482723	3.4689430062514828	3.9872404979297813	3.845459077200087	3.430168437982442	3.2699927591397953
POM121	26.806660523543695	29.19843990301035	29.267104191436683	29.17787428239861	29.762788053896674	30.561779138651072	19.716354796809558	21.901604449337654	26.094819945803895	25.948167689861865
ZNF558	6.071163920513906	6.026017242065367	5.920358676148829	6.1710618002343445	5.906519905145732	6.024174837377222	8.884695437788118	8.47737857168128	7.379576739461901	7.760034110840156
APBB1	2.270689156979253	2.4877206852123432	2.4062980491749095	3.0207026240913453	3.0097951245893326	3.1373405494705366	2.4593246892081364	2.720786312709101	2.8671206333733874	2.438395652898456
FEM1A	15.763668245265622	16.993562631864684	17.578515111049903	16.753599681703285	16.722173907473938	16.678769846057456	8.837034085710428	9.201934992129095	11.358020734289328	11.727047269458495
ELOA-AS1	1.6842907989512217	1.8618524834363084	1.6879405168772252	1.7005149717386756	1.5223857799414748	1.953316834501139	2.77559498177923	2.0406860878448803	1.7353462843032688	2.4197261788582876
CCNB1	88.50179543184342	83.7103232677905	83.24391690021235	79.5544723970404	83.46986239892851	80.26096393391994	72.35133503546277	64.9997541984903	72.57072710463883	76.26325763296357
AC007878.1	1.6234041369142684	1.9066840933098468	1.4781676286144827	1.9170079651385612	1.2918484562338115	1.6396991760422932	1.3384981372974118	1.338151566116279	1.537072162183995	1.5196564858466228
KIF13B	4.916354001503779	5.106916934128256	5.0121922791503986	5.780816124314597	5.713738006318282	5.883356845503058	5.426173490512222	5.780511378481635	5.8063019595573895	6.187885662914107
RRM2B	7.548851906727272	7.187294129937202	7.06660404215857	6.760675529756963	6.261627892685934	6.652349989657621	6.112820619695606	4.884848074931522	7.1236887566824425	7.365752767165612
PLS3	1.2310485547565622	1.0655363082592773	0.9511771292270078	1.1240303033121697	1.1776880281792808	1.0835069528187364	0.8570246670613832	0.6916405854199948	1.1828007144218993	1.2807510013855332
EI24	64.53358693660873	60.59119671004796	59.715014176747005	59.13567097023907	60.27994846991406	59.28386698476769	47.14612489309934	46.52009034961365	52.70271545351195	53.44271038339128
ELOVL5	205.80463128872552	200.10857569454606	196.13924231419773	191.0360890903712	181.10554747333813	187.30260497156584	236.8575617045499	215.3582398478005	204.51432751028088	202.8696114555079
ICAM4	3.375279104807364	4.012441850671222	4.033985490069456	4.440709300898875	4.839097027323713	4.235118670442864	8.275680865070983	9.745187724302447	6.101752591067939	7.052927857898015
AFG3L1P	8.550888086156236	9.236581110825172	8.977537606155876	10.148902769301106	9.481631825392904	9.391024034151833	5.870836515189961	6.287654363114247	7.274758801860454	7.332410372534596
MAPRE1	146.42742023903014	144.41323103736863	144.4343549472824	134.1495442891727	135.8186336741091	139.29224195205842	106.80906707867517	98.67605557217324	114.15485577597605	113.63380584783695
ADD1	49.571189172034124	47.49305432481176	50.296741578182605	49.48601848171739	51.067879481802315	51.09498071444077	47.90321476285722	50.055010423044926	49.665005715907526	49.06900477838397
AL138963.3	19.63453926364281	11.515827289061143	13.438693607692485	11.748092339928393	10.303941472446132	10.17358989334419	21.926605935361906	17.31985856408438	14.916745093213043	16.05691831296398
HIVEP3	8.935349154950572	9.078752858865581	9.127465528471616	10.474687182503093	10.334279797897524	10.137879823405983	6.247437289999214	6.982421205933679	7.6108746780969065	7.8232746317927795
ITPRIPL1	15.919376888588289	16.50079457728132	15.842983328768726	16.430434806329217	16.348707660873885	16.052671550031825	8.663953974858009	9.392505055456445	12.763454765438402	12.433830778609797
LINC01278	3.431755760104079	3.311276967603206	3.369341511137598	3.944249578975039	3.8184105392933336	3.9625551769132477	4.721080955770362	5.012073070220471	3.905571691731814	4.005039525278198
AC004847.1	55.88893677006265	56.19181118738741	57.93817607985886	64.09431114996485	65.07706540470112	63.21482950876581	48.398109462116196	51.73968204356798	43.451244415208386	43.30034352752962
TAF10	2.08144175319003	2.234810376486872	2.4196120404471375	2.2177625878220555	2.29992150714463	2.1270050086507037	1.6107750922015651	1.5770047821090918	1.7034077717230085	1.7982715715413036
DGKA	23.649757041170428	23.037139906343437	23.22409345860916	25.37970344482648	25.039093479540206	25.030083743865706	24.456030397667803	25.376029729697084	24.453825619977735	23.580577828774636
RPL19P5	3.232682267282429	1.8613063870894677	2.5640485927376933	2.0593159735948183	3.150450026359115	1.5684707310051782	3.488072006887887	3.545414959310757	2.492340905549349	2.3429163050439983
